iter	RMSE
582	0.001034388839
583	0.001031620222
584	0.001027694935
585	0.001027467683
586	0.001025640918
587	0.001024480298
588	0.001022705361
589	0.001021178247
590	0.001017908886
591	0.001015983999
592	0.001015482819
593	0.001012097449
594	0.001009812393
595	0.001007144311
596	0.001006072059
597	0.001000101149
598	0.0009968003182
599	0.0009955329696
600	0.0009916868917
601	0.0009904217933
602	0.0009883777167
603	0.0009861180953
604	0.0009821307333
605	0.0009767624222
606	0.0009722553276
607	0.0009716616658
608	0.0009706464936
609	0.0009655503024
610	0.0009637088266
611	0.0009604668965
612	0.0009593184703
613	0.0009575311244
614	0.0009553597134
615	0.0009507544828
616	0.0009471152508
617	0.000944172346
618	0.0009399050196
619	0.000938945888
620	0.0009351197444
621	0.0009312640764
622	0.0009277052227
623	0.000925788323
624	0.0009223252255
625	0.0009209591322
626	0.0009183837321
627	0.0009154262634
628	0.0009152593035
629	0.0009122185201
630	0.0009087042454
631	0.0009057726092
632	0.0009037423122
633	0.0008988572141
634	0.0008951458354
635	0.0008924544916
636	0.000888296819
637	0.000885581858
638	0.0008808016004
639	0.0008765175969
640	0.0008758196768
641	0.0008740071883
642	0.0008713862926
643	0.0008670514703
644	0.0008612115692
645	0.0008578985876
646	0.0008555456042
647	0.0008527028142
648	0.0008507261161
649	0.0008492985676
650	0.0008460847735
651	0.0008440153815
652	0.0008429938458
653	0.0008396903511
654	0.0008363914433
655	0.0008332218768
656	0.0008323708904
657	0.0008304718622
658	0.0008253274754
659	0.0008231925581
660	0.0008197945649
661	0.0008172873948
662	0.0008169490687
663	0.000812615836
664	0.0008115569904
665	0.000807173026
666	0.0008055825929
667	0.0008049646884
668	0.0008025087925
669	0.0007996364329
670	0.0007982942493
671	0.0007972006491
672	0.0007961118233
673	0.0007943631962
674	0.0007922934856
675	0.000790520822
676	0.0007858491443
677	0.0007849402837
678	0.0007840127588
679	0.0007820970881
680	0.0007806148219
681	0.0007792525425
682	0.0007764125713
683	0.0007743565911
684	0.0007731887105
685	0.0007709450615
686	0.0007687856215
687	0.0007675527882
688	0.0007661475514
689	0.0007646606317
690	0.0007634696929
691	0.0007608098588
692	0.0007598358483
693	0.0007589323801
694	0.0007571619018
695	0.0007559272766
696	0.0007548867568
697	0.0007537894064
698	0.0007519828353
699	0.0007513456676
700	0.0007498700699
701	0.0007472961544
702	0.0007446881485
703	0.0007438700884
704	0.0007438166263
705	0.0007426288098
706	0.0007423636204
707	0.00074050072
708	0.0007384218986
709	0.0007383721046
710	0.0007377591477
711	0.0007356613654
712	0.0007342011834
713	0.0007322414884
714	0.0007309047788
715	0.000728334358
716	0.0007255725246
717	0.0007250802627
718	0.0007240085025
719	0.0007186107084
720	0.0007168541009
721	0.0007164182905
722	0.0007151102707
723	0.0007125794854
724	0.0007114861247
725	0.0007097656265
726	0.0007065354918
727	0.0007049232345
728	0.0007043200633
729	0.0007031923033
730	0.0007005151613
731	0.0006984788877
732	0.0006968003095
733	0.0006943158545
734	0.0006913656682
735	0.0006883468687
736	0.0006870174908
737	0.0006853388675
738	0.0006846820549
739	0.0006834350863
740	0.0006806057592
741	0.0006792758275
742	0.0006767944287
743	0.0006760928287
744	0.0006735212225
745	0.0006726236477
746	0.0006707602107
747	0.000669436315
748	0.000666753865
749	0.0006658094511
750	0.0006617394684
751	0.0006587702998
752	0.0006584309149
753	0.0006576636233
754	0.0006557208591
755	0.000653462416
756	0.0006501774288
757	0.0006479499244
758	0.0006468708108
759	0.0006455570395
760	0.0006438297669
761	0.0006412736585
762	0.0006407005154
763	0.0006400410934
764	0.0006383810759
765	0.0006374291923
766	0.0006368428113
767	0.0006337509314
768	0.0006320821782
769	0.0006315658911
770	0.0006302802726
771	0.0006270322196
772	0.0006250464428
773	0.0006224090496
774	0.0006216737575
775	0.0006204322102
776	0.0006191462162
777	0.000618222942
778	0.0006181278984
779	0.0006169962391
780	0.0006160468913
781	0.0006145894252
782	0.000613255638
783	0.0006104231267
784	0.0006094549185
785	0.0006082159847
786	0.0006060755443
787	0.0006055189294
788	0.0006039736136
789	0.0006033047823
790	0.0006022085523
791	0.0006010616761
792	0.0006000417889
793	0.0005976521335
794	0.0005962110696
795	0.0005954725181
796	0.0005946794388
797	0.0005932855827
798	0.0005914416136
799	0.0005907451102
800	0.0005894392277
801	0.0005889213105
802	0.0005876672716
803	0.000586100292
804	0.0005841574912
805	0.0005833204574
806	0.0005819024696
807	0.0005793253155
808	0.0005764770925
809	0.0005757070682
810	0.000575233811
811	0.0005730954965
812	0.0005717705092
813	0.0005702034968
814	0.0005693542079
815	0.0005691890223
816	0.0005676897216
817	0.0005667240106
818	0.0005650717637
819	0.0005648123766
820	0.0005641978637
821	0.0005630179789
822	0.000561176092
823	0.0005605284662
824	0.0005604278071
825	0.0005599554913
826	0.0005570166578
827	0.000555082362
828	0.0005536704953
829	0.0005531338218
830	0.0005527052451
831	0.0005521177161
832	0.0005512727705
833	0.0005496294117
834	0.0005487237799
835	0.0005481756248
836	0.0005476153421
837	0.0005458042952
838	0.0005451794652
839	0.0005442832464
840	0.0005432481585
841	0.0005423176187
842	0.0005408063464
843	0.0005390636866
844	0.0005385970297
845	0.0005375699859
846	0.0005369704129
847	0.0005356231952
848	0.0005342073066
849	0.0005334136414
850	0.0005311699017
851	0.0005296387843
852	0.0005282874303
853	0.0005271907083
854	0.0005265375962
855	0.0005256286553
856	0.000523394741
857	0.0005223204558
858	0.0005217739899
859	0.0005210033838
860	0.0005195408074
861	0.0005190917832
862	0.0005181606071
863	0.0005166723249
864	0.0005151610098
865	0.0005150735902
866	0.0005143673012
867	0.0005139519272
868	0.0005130523889
869	0.0005116590034
870	0.0005107810633
871	0.0005082329028
872	0.0005071592674
873	0.0005064963907
874	0.0005038634928
875	0.0005029005901
876	0.0005023116458
877	0.0005011215627
878	0.000500252628
879	0.0004982303038
880	0.0004981606205
881	0.0004971929918
882	0.0004965325258
883	0.0004959488753
884	0.0004944870805
885	0.0004932538572
886	0.0004921767543
887	0.0004918376283
888	0.0004898750149
889	0.0004894977852
890	0.0004878364963
891	0.000487448605
892	0.0004851450062
893	0.0004837132394
894	0.0004827389963
895	0.0004822404362
896	0.00048066295
897	0.0004795527889
898	0.0004782689934
899	0.0004778699642
900	0.0004769799766
901	0.0004762214957
902	0.0004757576416
903	0.0004748567741
904	0.0004734188704
905	0.0004731631726
906	0.0004727643327
907	0.0004720925992
908	0.0004711498009
909	0.0004700815455
910	0.0004680028536
911	0.0004665650648
912	0.0004645794423
913	0.000463637447
914	0.0004623086277
915	0.0004610556399
916	0.0004598196089
917	0.0004589229465
918	0.0004578918694
919	0.0004576761963
920	0.0004572221093
921	0.0004553249154
922	0.0004541358922
923	0.0004523793355
924	0.0004514919432
925	0.0004501136628
926	0.0004492581412
927	0.0004470409444
928	0.0004457082084
929	0.000445337944
930	0.0004436059515
931	0.0004434251264
932	0.0004434051546
933	0.0004426426425
934	0.0004416227337
935	0.0004407496966
936	0.000440200455
937	0.0004397439693
938	0.0004380448987
939	0.0004377076777
940	0.0004367074769
941	0.0004357460791
942	0.0004352681344
943	0.0004342860057
944	0.0004339665903
945	0.0004326056851
946	0.0004321985129
947	0.0004312538305
948	0.0004305726962
949	0.0004294610186
950	0.0004291644882
951	0.0004285139314
952	0.000428089859
953	0.0004268127516
954	0.0004263945525
955	0.0004256986843
956	0.0004255237132
957	0.0004245411619
958	0.0004242969822
959	0.0004222520773
960	0.0004217347162
961	0.0004208760668
962	0.0004190415035
963	0.0004179296786
964	0.0004172349272
965	0.000416716993
966	0.0004160588768
967	0.0004157950585
968	0.0004154826458
969	0.0004151253898
970	0.0004148404496
971	0.0004138225799
972	0.0004134736317
973	0.000412650443
974	0.0004121034111
975	0.0004112600986
976	0.0004098323548
977	0.0004092405585
978	0.0004081314082
979	0.0004074710698
980	0.0004072891933
981	0.0004067606968
982	0.000406394705
983	0.00040597039
984	0.000405699364
985	0.0004052775375
986	0.0004039704552
987	0.0004030690875
988	0.0004021276301
989	0.000401371134
990	0.000400350932
991	0.0003997056887
992	0.0003985344483
993	0.0003978700205
994	0.0003976345076
995	0.0003962171536
996	0.0003956790113
997	0.000394643982
998	0.0003940255674
999	0.0003936049614
1000	0.0003932639833
1001	0.0003927386565
1002	0.0003919740161
1003	0.0003916977966
1004	0.0003899191478
1005	0.0003895002322
1006	0.0003878193042
1007	0.0003876753883
1008	0.0003875717615
1009	0.0003871832826
1010	0.0003867254575
1011	0.0003851059097
1012	0.0003844018047
1013	0.0003834982993
1014	0.0003818624842
1015	0.0003816466378
1016	0.0003809691779
1017	0.0003809511099
1018	0.000380769151
1019	0.0003795278777
1020	0.0003792209834
1021	0.0003790127606
1022	0.000378255854
1023	0.000377981189
1024	0.000376989318
1025	0.0003761373997
1026	0.0003742134954
1027	0.0003732197034
1028	0.0003731391104
1029	0.0003723127604
1030	0.0003718107196
1031	0.0003705643205
1032	0.0003697322666
1033	0.0003687577052
1034	0.0003685683166
1035	0.0003682237129
1036	0.0003668039111
1037	0.0003656155195
1038	0.0003650785726
1039	0.0003642623077
1040	0.0003625958242
1041	0.0003620235594
1042	0.0003611188898
1043	0.0003601949486
1044	0.0003595455177
1045	0.0003593051694
1046	0.0003583636687
1047	0.0003579521764
1048	0.0003574631671
1049	0.0003568479665
1050	0.0003560405819
1051	0.000355815104
1052	0.0003555167962
1053	0.0003551440357
1054	0.0003544950926
1055	0.000353932626
1056	0.0003533692716
1057	0.0003529340292
1058	0.0003518412693
1059	0.0003507503786
1060	0.0003499021451
1061	0.0003487533095
1062	0.0003487211159
1063	0.0003481491861
1064	0.0003476958761
1065	0.0003469991123
1066	0.0003466192009
1067	0.0003460622256
1068	0.0003454552293
1069	0.0003452993382
1070	0.0003441507975
1071	0.0003435811284
1072	0.0003428080798
1073	0.000341972755
1074	0.000341239375
1075	0.0003411400856
1076	0.0003405449599
1077	0.0003405228925
1078	0.0003394135825
1079	0.0003380003597
1080	0.0003373796555
1081	0.0003371283282
1082	0.0003362403913
1083	0.0003359855889
1084	0.0003353334425
1085	0.0003350501268
1086	0.0003341275715
1087	0.0003325661535
1088	0.0003318471583
1089	0.0003318342186
1090	0.0003315825362
1091	0.0003306853381
1092	0.0003303588248
1093	0.0003299727592
1094	0.0003299668381
1095	0.0003297608127
1096	0.0003294581335
1097	0.0003284513164
1098	0.0003283247238
1099	0.0003275403075
1100	0.0003269210879
1101	0.0003263310561
1102	0.0003260423025
1103	0.0003257435175
1104	0.0003253223217
1105	0.0003249200792
1106	0.0003242648752
1107	0.0003238622337
1108	0.000323377337
1109	0.0003228894433
1110	0.0003221243138
1111	0.000321510078
1112	0.000320490083
1113	0.0003200319884
1114	0.0003192209077
1115	0.0003174154291
1116	0.0003174064657
1117	0.0003170348123
1118	0.0003166542274
1119	0.0003159327917
1120	0.0003150729672
1121	0.0003139993259
1122	0.0003134430354
1123	0.0003131928572
1124	0.0003124993895
1125	0.0003122107417
1126	0.0003119644139
1127	0.0003117864708
1128	0.0003106053244
1129	0.0003098081111
1130	0.0003092206124
1131	0.0003080769217
1132	0.0003072333414
1133	0.000306701999
1134	0.0003066727229
1135	0.0003056254889
1136	0.00030488251
1137	0.0003046360732
1138	0.0003042499761
1139	0.0003030294007
1140	0.0003026417919
1141	0.0003018640583
1142	0.0003015364086
1143	0.0003013418416
1144	0.0003009092803
1145	0.0003006381228
1146	0.0003000518754
1147	0.0002991854059
1148	0.0002985544613
1149	0.0002984523733
1150	0.0002970470398
1151	0.0002970188879
1152	0.0002964113954
1153	0.0002952750509
1154	0.0002951625463
1155	0.000294476865
1156	0.0002935181248
1157	0.0002927833534
1158	0.0002922214296
1159	0.0002910888057
1160	0.0002909611352
1161	0.000290124028
1162	0.000289470307
1163	0.0002892590698
1164	0.0002888866571
1165	0.0002881104856
1166	0.0002873032719
1167	0.0002868173475
1168	0.0002863818085
1169	0.0002860535135
1170	0.0002853991986
1171	0.0002850427991
1172	0.0002848925052
1173	0.0002843024325
1174	0.0002833477193
1175	0.0002827813024
1176	0.000282533278
1177	0.0002822418325
1178	0.0002818664029
1179	0.0002815342817
1180	0.0002810182125
1181	0.0002807191934
1182	0.0002804309406
1183	0.0002802930758
1184	0.0002797954178
1185	0.0002792950725
1186	0.0002791515324
1187	0.0002789695846
1188	0.0002787508742
1189	0.0002784615696
1190	0.0002776850354
1191	0.0002773399794
1192	0.0002770764872
1193	0.0002763033531
1194	0.0002760902133
1195	0.0002753538691
1196	0.0002747100958
1197	0.0002744613318
1198	0.0002742102177
1199	0.0002732508669
1200	0.0002724580264
1201	0.0002715160282
1202	0.0002711979944
1203	0.0002705618371
1204	0.0002697709262
1205	0.0002692698477
1206	0.0002689584998
1207	0.0002683598011
1208	0.0002676430699
1209	0.0002670900279
1210	0.0002664179715
1211	0.0002659521627
1212	0.0002655938376
1213	0.0002649543647
1214	0.0002644504039
1215	0.0002643528678
1216	0.0002640943042
1217	0.0002634714985
1218	0.0002631342856
1219	0.000261993207
1220	0.0002614100556
1221	0.0002613673259
1222	0.0002609358597
1223	0.0002604342035
1224	0.0002599530101
1225	0.0002592695224
1226	0.0002586104991
1227	0.0002584334069
1228	0.0002575837896
1229	0.000257099752
1230	0.0002564068243
1231	0.0002555551735
1232	0.0002550417261
1233	0.000254854411
1234	0.000254533872
1235	0.000254210567
1236	0.0002537436422
1237	0.0002531556681
1238	0.0002527835231
1239	0.0002521866885
1240	0.0002516226728
1241	0.0002512600564
1242	0.000250895535
1243	0.0002506868636
1244	0.000249597022
1245	0.0002484560103
1246	0.0002482002999
1247	0.0002479769051
1248	0.000247470587
1249	0.000247166884
1250	0.0002468155816
1251	0.000246050849
1252	0.0002456839479
1253	0.0002454513041
1254	0.0002446747482
1255	0.0002440676029
1256	0.0002434306782
1257	0.0002429527269
1258	0.0002425105318
1259	0.000242064523
1260	0.0002417204453
1261	0.000241242669
1262	0.0002409824267
1263	0.0002401471606
1264	0.0002399832134
1265	0.0002394350854
1266	0.0002390510323
1267	0.0002385596425
1268	0.0002384169469
1269	0.0002376151866
1270	0.000237112555
1271	0.0002369161066
1272	0.000236853706
1273	0.0002364957719
1274	0.0002355068488
1275	0.0002349580021
1276	0.0002343235762
1277	0.000233785086
1278	0.0002334839876
1279	0.0002331633658
1280	0.0002331008107
1281	0.0002321871307
1282	0.0002312060368
1283	0.0002304981927
1284	0.0002304142441
1285	0.0002298840999
1286	0.000229147785
1287	0.0002286035215
1288	0.00022795001
1289	0.00022716639
1290	0.0002267488777
1291	0.0002261029296
1292	0.0002258588263
1293	0.0002254791216
1294	0.0002250378821
1295	0.0002241674225
1296	0.0002240683517
1297	0.0002239481033
1298	0.0002237436247
1299	0.0002235147531
1300	0.0002231430718
1301	0.0002225547567
1302	0.0002224544521
1303	0.0002220863485
1304	0.0002220484379
1305	0.0002212325852
1306	0.0002205611612
1307	0.0002204097358
1308	0.0002203581797
1309	0.0002202348551
1310	0.0002189903
1311	0.0002187493838
1312	0.0002187307424
1313	0.0002187249451
1314	0.000218350499
1315	0.0002182291057
1316	0.0002182207806
1317	0.0002180053332
1318	0.0002177438762
1319	0.0002170322743
1320	0.0002166571684
1321	0.0002165153575
1322	0.0002157962062
1323	0.0002157712158
1324	0.0002154289464
1325	0.0002150285546
1326	0.000214941286
1327	0.0002143013924
1328	0.0002141496263
1329	0.0002134398106
1330	0.000213106505
1331	0.0002126610311
1332	0.0002122949234
1333	0.000211938642
1334	0.0002117398248
1335	0.0002112646516
1336	0.0002109111354
1337	0.0002106835701
1338	0.0002105725652
1339	0.000210376506
1340	0.0002101119072
1341	0.0002098212842
1342	0.0002095448059
1343	0.0002094118672
1344	0.0002092560336
1345	0.0002088211303
1346	0.0002083467671
1347	0.0002081434233
1348	0.0002080042497
1349	0.000207898664
1350	0.0002077109059
1351	0.0002077029395
1352	0.0002075495431
1353	0.0002067452881
1354	0.0002063847349
1355	0.0002058886689
1356	0.0002054509781
1357	0.0002050794173
1358	0.0002045134869
1359	0.0002036475119
1360	0.0002036397068
1361	0.0002034126957
1362	0.0002032161286
1363	0.0002029213068
1364	0.0002022498118
1365	0.0002020676322
1366	0.0002017341907
1367	0.0002015838222
1368	0.0002012810181
1369	0.0002006074699
1370	0.0002002476807
1371	0.0002001309518
1372	0.0001996558846
1373	0.0001989484145
1374	0.0001980798184
1375	0.0001976574431
1376	0.0001974598178
1377	0.0001970755283
1378	0.0001965771675
1379	0.000196280646
1380	0.0001956355826
1381	0.0001955346197
1382	0.0001948784499
1383	0.0001945918748
1384	0.0001943136319
1385	0.0001938767313
1386	0.0001938331084
1387	0.0001936020844
1388	0.0001935066446
1389	0.0001932621222
1390	0.00019314027
1391	0.0001929243409
1392	0.0001926000845
1393	0.0001920620164
1394	0.0001919198955
1395	0.0001915418432
1396	0.0001911614729
1397	0.0001907446935
1398	0.0001902183399
1399	0.0001899539548
1400	0.0001896319116
1401	0.0001896260915
1402	0.0001894818751
1403	0.0001893392284
1404	0.000189326948
1405	0.0001889705342
1406	0.0001887600595
1407	0.0001884465866
1408	0.0001880730921
1409	0.0001877683033
1410	0.0001871870255
1411	0.0001869396983
1412	0.0001866878124
1413	0.0001862439546
1414	0.0001858494553
1415	0.0001853328936
1416	0.0001845698446
1417	0.0001845512104
1418	0.0001843471112
1419	0.0001840312645
1420	0.0001836688372
1421	0.0001834073753
1422	0.0001832695492
